evnt_start_time_x,mtng_date,mtng_venue_location,evnt_number,mtng_name,sport_name,Racecourse,Meeting Date,ramp_id,evnt_start_time_y,country,commission,uk_commission,ie_commission,bf_uk_volume,bf_ie_volume,pp_uk_volume,pp_ie_volume,volume,_merge
,,,4,,Greyhound Racing,ADDINGTON,2022-05-31,9382512,2022-05-31 01:55:00,New Zealand,13.3777,13.3777,0.0,25.8214,49.3743,175.7755,52.1433,303.1145,right_only
,,,7,,Horse Racing,CRANBOURNE,2022-06-22,9462359,2022-06-22 06:55:00,Australia,83.0322,78.8559,4.1763,46.3111,6.8787,165.9149,30.5646,249.6693,right_only
,,,5,,Horse Racing,MELTON HARNESS,2022-06-11,9418695,2022-06-11 10:00:00,Australia,15.6324,13.4629,2.1695,13.7609,0.0,98.317,27.9909,140.0688,right_only
,,,2,,Horse Racing,MURRAY BRIDGE,2022-06-13,9426003,2022-06-13 04:15:00,Australia,238.7263,163.6187,75.1076,8.055,1.3323,25.3234,7.8533,42.564,right_only
,,,9,,Horse Racing,ADDINGTON (HARNESS),2022-06-12,9422405,2022-06-12 05:09:00,New Zealand,2.9489,2.9489,0.0,0.0,0.0,140.7609,7.1153,147.8762,right_only
,,,8,,Horse Racing,ALEXANDRA PARK (HARNESS),2022-06-30,9488106,2022-06-30 10:19:00,New Zealand,1.9903,1.9903,0.0,33.2,0.0,75.0501,50.4918,158.7419,right_only
,,,2,,Horse Racing,PINJARRA HARNESS,2022-06-20,9450523,2022-06-20 06:03:00,Australia,17.8663,15.2352,2.6311,23.435,0.0,29.0392,9.9504,62.4246,right_only
,,,4,,Horse Racing,PAKENHAM,2022-06-03,9397750,2022-06-03 05:30:00,Australia,86.7701,84.4793,2.2908,24.5054,0.0,292.6241,136.2052,453.3347,right_only
,,,5,,Horse Racing,BENDIGO,2022-06-30,9490180,2022-06-30 05:30:00,Australia,269.8607,246.9245,22.9362,7.8,0.0,70.3993,11.6722,89.8715,right_only
,,,5,,Horse Racing,ADDINGTON (HARNESS),2022-06-02,9392295,2022-06-02 07:30:00,New Zealand,5.3443,4.5756,0.7687,42.2083,0.0,55.8967,13.7269,111.8319,right_only
,,,7,,Horse Racing,MENANGLE HARNESS,2022-06-07,9403203,2022-06-07 07:50:00,Australia,31.6551,29.2301,2.425,67.6753,0.0,113.0753,2.118,182.8686,right_only
,,,10,,Horse Racing,MILDURA HARNESS,2022-06-24,9465956,2022-06-24 08:59:00,Australia,63.7397,52.3929,11.3468,146.6476,0.0,37.2711,10.1527,194.0714,right_only
,,,3,,Horse Racing,WAGGA HARNESS,2022-06-17,9447022,2022-06-17 05:12:00,Australia,67.734,49.0374,18.6966,31.8521,1.4018,131.143,13.8138,178.2107,right_only
,,,4,,Horse Racing,BANKSTOWN (HARNESS),2022-06-13,9431199,2022-06-13 05:28:00,Australia,59.0704,42.2622,16.8082,4.3975,0.0,211.6649,5.9203,221.9827,right_only
,,,7,,Horse Racing,MILDURA HARNESS,2022-06-24,9465953,2022-06-24 07:07:00,Australia,36.3124,32.8001,3.5123,9.95,0.0,13.3526,20.2493,43.5519,right_only
,,,8,,Horse Racing,BENDIGO HARNESS,2022-06-24,9465964,2022-06-24 11:30:00,Australia,48.5363,48.2793,0.257,42.2641,0.0,109.4065,18.1509,169.8215,right_only
,,,4,,Horse Racing,HAWKESBURY,2022-05-31,9386111,2022-05-31 04:55:00,Australia,74.9253,71.8461,3.0792,111.1542,20.4308,435.9023,123.7116,691.1989,right_only
,,,4,,Horse Racing,ECHUCA (HARNESS),2022-05-31,9379407,2022-05-31 09:59:00,Australia,43.7019,43.1706,0.5313,74.2958,4.3841,281.9785,60.1299,420.7883,right_only
,,,7,,Horse Racing,CANBERRA (HARNESS),2022-06-13,9427787,2022-06-13 12:13:00,Australia,37.9032,33.4498,4.4534,69.6396,1.3147,207.9598,15.3032,294.2173,right_only
,,,4,,Horse Racing,NEWCASTLE HARNESS,2022-06-24,9467502,2022-06-24 09:41:00,Australia,28.5111,27.4903,1.0208,122.9869,0.0,126.0701,12.0001,261.0571,right_only
,,,6,,Horse Racing,ADDINGTON (HARNESS),2022-06-17,9442854,2022-06-17 08:25:00,New Zealand,6.6642,6.6642,0.0,21.059,0.0,96.9938,43.559,161.6118,right_only
,,,5,,Horse Racing,PENRITH HARNESS,2022-06-09,9416613,2022-06-09 11:15:00,Australia,55.733,54.4585,1.2745,109.4376,0.0,224.7815,57.7311,391.9502,right_only
,,,2,,Horse Racing,HOBART HARNESS,2022-06-26,9467512,2022-06-26 08:22:00,Australia,72.5308,66.6232,5.9076,24.0142,1.247,113.953,16.6513,155.8655,right_only
,,,2,,Horse Racing,LAUNCESTON HARNESS,2022-06-07,9414154,2022-06-07 03:00:00,Australia,13.3333,12.0775,1.2558,15.5943,0.0785,131.7999,34.821,182.2937,right_only
,,,2,,Horse Racing,ALEXANDRA PARK (HARNESS),2022-06-30,9487646,2022-06-30 07:49:00,New Zealand,18.8069,17.4578,1.3491,2.35,4.3018,66.0782,6.1846,78.9146,right_only
,,,1,,Horse Racing,GEELONG,2022-06-17,9445713,2022-06-17 04:00:00,Australia,60.1791,52.5797,7.5994,123.8292,4.0161,166.159,52.4659,346.4702,right_only
,,,6,,Horse Racing,REDCLIFFE HARNESS,2022-06-19,9447290,2022-06-19 10:27:00,Australia,46.8508,41.9904,4.8604,30.8389,9.0159,150.5348,158.9833,349.3729,right_only
,,,7,,Horse Racing,GLOBE DERBY HARNESS,2022-06-27,9474826,2022-06-27 08:43:00,Australia,67.9109,50.5795,17.3314,9.013,0.0,119.9632,11.3045,140.2807,right_only
,,,1,,Horse Racing,BENDIGO,2022-06-30,9490129,2022-06-30 03:30:00,Australia,37.9326,37.6139,0.3187,51.4933,0.0,101.3533,8.8849,161.7315,right_only
,,,6,,Horse Racing,BATHURST HARNESS,2022-06-08,9406776,2022-06-08 09:41:00,Australia,68.9211,58.8679,10.0532,64.037,0.752,305.1257,16.3456,386.2603,right_only
,,,1,,Horse Racing,WAGGA HARNESS,2022-06-28,9474838,2022-06-28 08:48:00,Australia,38.3279,29.5997,8.7282,5.2525,0.0,70.387,6.3301,81.9696,right_only
,,,2,,Horse Racing,GLOUCESTER PARK HARNESS,2022-05-31,9380802,2022-05-31 10:55:00,Australia,22.5709,21.9587,0.6122,22.4364,0.0,191.1933,34.6216,248.2513,right_only
,,,6,,Horse Racing,REDCLIFFE HARNESS,2022-06-25,9464190,2022-06-25 10:14:00,Australia,35.2168,32.5769,2.6399,22.8086,3.4572,104.0882,5.2191,135.5731,right_only
,,,1,,Horse Racing,BALLARAT HARNESS,2022-06-10,9418621,2022-06-10 08:07:00,Australia,75.2884,74.6008,0.6876,5.5133,0.0,130.9914,19.7839,156.2886,right_only
,,,3,,Horse Racing,BANKSTOWN (HARNESS),2022-06-13,9431198,2022-06-13 04:53:00,Australia,42.0074,31.1298,10.8776,13.78,0.0,8.1381,17.272,39.1901,right_only
,,,8,,Horse Racing,MILDURA HARNESS,2022-06-17,9443864,2022-06-17 11:30:00,Australia,44.4884,43.4466,1.0418,51.198,2.6981,72.5369,46.1764,172.6094,right_only
,,,10,,Horse Racing,ADDINGTON (HARNESS),2022-06-02,9392300,2022-06-02 09:42:00,New Zealand,8.3719,6.1371,2.2348,30.6857,0.0,272.4047,14.3348,317.4252,right_only
,,,1,,Horse Racing,MILDURA HARNESS,2022-06-17,9443857,2022-06-17 08:03:00,Australia,51.7246,46.1947,5.5299,63.7736,0.0,180.3049,14.6777,258.7562,right_only
,,,6,,Greyhound Racing,IPSWICH,2022-05-31,9385749,2022-05-31 07:49:00,Australia,40.8017,35.6839,5.1178,15.7667,0.0,364.8434,21.3443,401.9544,right_only
,,,3,,Horse Racing,ADDINGTON (HARNESS),2022-06-26,9467464,2022-06-26 02:24:00,New Zealand,5.3637,5.3472,0.0165,4.795,0.6088,50.5782,146.1753,202.1573,right_only
,,,12,,Greyhound Racing,TOWNSVILLE,2022-05-31,9385746,2022-05-31 14:05:00,Australia,11.088,11.088,0.0,0.0,0.0,28.6167,5.0776,33.6943,right_only
,,,4,,Horse Racing,MURRAY BRIDGE,2022-06-18,9445743,2022-06-18 04:47:00,Australia,67.1318,58.2735,8.8583,24.7933,0.0,52.1896,26.7693,103.7522,right_only
,,,5,,Horse Racing,BENDIGO HARNESS,2022-06-24,9465961,2022-06-24 09:59:00,Australia,78.1409,59.688,18.4529,66.4543,2.2322,121.9817,12.6816,203.3498,right_only
,,,3,,Horse Racing,MELTON HARNESS,2022-06-25,9465970,2022-06-25 09:00:00,Australia,34.8189,33.8385,0.9804,151.06,0.86,135.3355,16.0989,303.3544,right_only
,,,7,,Horse Racing,WAGGA HARNESS,2022-06-14,9431345,2022-06-14 12:10:00,Australia,51.1332,47.0867,4.0465,1.5966,3.2347,93.5724,4.0205,102.4242,right_only
,,,4,,Horse Racing,BENDIGO,2022-06-30,9490132,2022-06-30 05:00:00,Australia,256.1658,200.6617,55.5041,6.4,0.0,97.6424,85.8939,189.9363,right_only
,,,7,,Horse Racing,SANDOWN,2022-06-11,9422425,2022-06-11 06:20:00,Australia,148.2535,142.2186,6.0349,44.5336,7.7832,245.3981,38.7738,336.4887,right_only
,,,3,,Horse Racing,BENDIGO HARNESS,2022-06-14,9426224,2022-06-14 09:00:00,Australia,65.2297,57.043,8.1867,4.0137,2.5878,128.126,4.7037,139.4312,right_only
,,,1,,Greyhound Racing,ASCOT PARK,2022-07-01,9491528,2022-06-30 23:47:00,New Zealand,10.7371,7.3467,3.3904,4.7333,0.0,98.9042,12.952,116.5895,right_only
,,,7,,Horse Racing,SANDOWN,2022-06-01,9391305,2022-06-01 06:20:00,Australia,134.6391,122.4582,12.1809,36.4448,27.3329,116.7313,14.991,195.5,right_only
,,,4,,Horse Racing,MORNINGTON,2022-06-13,9429623,2022-06-13 05:10:00,Australia,278.3887,276.4174,1.9713,26.81,0.0,96.1924,24.9515,147.9539,right_only
,,,1,,Horse Racing,GLOUCESTER PARK HARNESS,2022-06-28,9475230,2022-06-28 10:20:00,Australia,45.3314,43.3489,1.9825,25.2935,4.8893,272.3789,31.791,334.3527,right_only
,,,4,,Horse Racing,PINJARRA HARNESS,2022-06-06,9403415,2022-06-06 07:34:00,Australia,71.3413,69.3475,1.9938,150.7017,0.0,109.0081,14.8827,274.5925,right_only
,,,6,,Horse Racing,BENDIGO,2022-06-19,9449312,2022-06-19 05:40:00,Australia,164.8443,157.6744,7.1699,14.8699,27.4774,78.3035,46.3678,167.0186,right_only
,,,12,,Horse Racing,ADDINGTON (HARNESS),2022-06-24,9465698,2022-06-24 10:16:00,New Zealand,7.4456,7.2316,0.214,11.4167,0.0,97.3787,15.8284,124.6238,right_only
,,,2,,Greyhound Racing,LAUNCESTON,2022-05-31,9385764,2022-05-31 03:39:00,Australia,51.455,36.6282,14.8268,9.1964,340.5125,226.0923,14.3654,590.1666,right_only
,,,1,,Horse Racing,HAMILTON,2022-05-31,9382662,2022-05-31 02:10:00,Australia,20.7964,20.7964,0.0,58.7431,42.5641,313.7068,59.8448,474.8588,right_only
,,,5,,Horse Racing,PENRITH HARNESS,2022-06-30,9488357,2022-06-30 11:15:00,Australia,105.1288,87.3198,17.809,70.2843,2.5811,194.9142,53.6171,321.3967,right_only
,,,3,,Horse Racing,ALBION PARK HARNESS,2022-06-10,9420314,2022-06-10 09:52:00,Australia,,,,78.6887,0.0,367.7799,34.6771,481.1457,right_only
,,,7,,Horse Racing,BATHURST HARNESS,2022-06-15,9431363,2022-06-15 11:10:00,Australia,49.5902,49.1129,0.4773,239.6906,0.0,93.5383,8.5242,341.7531,right_only
,,,4,,Horse Racing,ALBION PARK HARNESS,2022-06-10,9420315,2022-06-10 10:20:00,Australia,,,,18.5381,0.0,71.0004,75.1786,164.7171,right_only
,,,1,,Horse Racing,MORPHETTVILLE,2022-06-25,9469757,2022-06-25 03:02:00,Australia,242.9177,198.6342,44.2835,174.6019,0.0,61.4147,22.9806,258.9972,right_only
,,,9,,Horse Racing,MENANGLE HARNESS,2022-06-18,9444055,2022-06-18 12:20:00,Australia,41.8504,40.538,1.3124,15.0302,0.0,55.5854,8.6981,79.3137,right_only
,,,6,,Horse Racing,MORPHETTVILLE,2022-06-11,9422351,2022-06-11 05:57:00,Australia,94.2995,89.2709,5.0286,25.9217,0.0,256.7523,12.9881,295.6621,right_only
,,,5,,Horse Racing,STRATHALBYN,2022-06-15,9439557,2022-06-15 06:35:00,Australia,171.4446,151.8832,19.5614,36.9599,0.0,320.6191,18.3953,375.9743,right_only
,,,8,,Horse Racing,CRANBOURNE HARNESS,2022-06-26,9470063,2022-06-26 11:37:00,Australia,13.7243,12.8823,0.842,35.2691,4.7923,139.8029,2.7366,182.6009,right_only
,,,7,,Horse Racing,HAWKESBURY,2022-05-31,9386114,2022-05-31 06:45:00,Australia,110.0785,90.4673,19.6112,246.7301,0.4469,488.0646,69.9412,805.1828,right_only
,,,6,,Horse Racing,MENANGLE HARNESS,2022-06-28,9474832,2022-06-28 07:03:00,Australia,56.2069,51.2353,4.9716,28.4767,0.0,69.3833,9.9309,107.7909,right_only
,,,6,,Horse Racing,MORPHETTVILLE,2022-06-04,9397716,2022-06-04 05:57:00,Australia,94.3786,73.1497,21.2289,11.6354,4.0054,119.8875,25.9806,161.5089,right_only
,,,8,,Horse Racing,SHEPPARTON HARNESS,2022-06-28,9473869,2022-06-28 11:30:00,Australia,34.7534,30.9464,3.807,16.0617,3.2878,70.5001,28.6638,118.5134,right_only
,,,3,,Horse Racing,GLOUCESTER PARK HARNESS,2022-06-17,9444237,2022-06-17 11:23:00,Australia,77.4375,72.8891,4.5484,10.0789,2.3497,126.2729,2.7935,141.495,right_only
,,,5,,Horse Racing,ALBION PARK HARNESS,2022-06-28,9475001,2022-06-28 06:07:00,Australia,19.71,17.7541,1.9559,40.6981,0.5752,38.8487,1.053,81.175,right_only
,,,4,,Horse Racing,CAMBRIDGE SYNTHETIC,2022-06-01,9385851,2022-06-01 02:40:00,New Zealand,68.2769,48.5766,19.7003,43.4863,0.9992,82.7693,11.534,138.7888,right_only
,,,3,,Horse Racing,REDCLIFFE HARNESS,2022-06-23,9464177,2022-06-23 04:52:00,Australia,20.4298,18.1967,2.2331,6.8549,0.0,19.3134,7.4558,33.6241,right_only
,,,11,,Horse Racing,MELTON HARNESS,2022-06-18,9443879,2022-06-18 13:02:00,Australia,59.3076,47.6721,11.6355,20.9343,2.5764,138.1432,6.4331,168.087,right_only
,,,4,,Horse Racing,ALEXANDRA PARK (HARNESS),2022-06-16,9440843,2022-06-16 08:03:00,New Zealand,1.9126,1.8787,0.0339,15.7156,0.0,63.8501,13.6563,93.222,right_only
,,,5,,Horse Racing,GLOBE DERBY HARNESS,2022-06-25,9471487,2022-06-25 12:20:00,Australia,22.1808,21.5012,0.6796,3.1585,0.0,41.9398,12.0416,57.1399,right_only
,,,1,,Horse Racing,CANBERRA (HARNESS),2022-06-20,9450301,2022-06-20 09:03:00,Australia,24.0149,22.9242,1.0907,32.6062,1.023,125.9773,61.2231,220.8296,right_only
,,,7,,Horse Racing,KILMORE HARNESS,2022-06-30,9486924,2022-06-30 11:00:00,Australia,47.7546,47.4969,0.2577,71.2214,0.8604,228.2559,31.4574,331.7951,right_only
,,,1,,Horse Racing,PORT AUGUSTA,2022-06-26,9473658,2022-06-26 03:10:00,Australia,100.5124,87.6321,12.8803,17.3076,1.6217,105.9796,52.5751,177.484,right_only
,,,3,,Horse Racing,DUBBO HARNESS,2022-06-03,9399404,2022-06-03 10:54:00,Australia,,,,0.7929,0.0,21.3441,7.4799,29.6169,right_only
,,,7,,Horse Racing,PAKENHAM,2022-06-21,9452757,2022-06-21 06:30:00,Australia,130.9532,123.546,7.4072,29.6486,16.2516,136.639,53.9427,236.4819,right_only
,,,9,,Horse Racing,CASTERTON,2022-06-12,9426141,2022-06-12 07:13:00,Australia,117.5571,111.665,5.8921,23.3554,0.0,37.3688,9.8854,70.6096,right_only
,,,8,,Horse Racing,BENDIGO,2022-06-19,9449314,2022-06-19 06:55:00,Australia,148.2424,144.5418,3.7006,15.5617,23.184,102.8941,142.5042,284.144,right_only
,,,6,,Horse Racing,BALLARAT HARNESS,2022-06-10,9418685,2022-06-10 10:32:00,Australia,64.1812,50.755,13.4262,67.1998,2.5554,75.8329,68.6342,214.2223,right_only
,,,4,,Horse Racing,BENDIGO HARNESS,2022-06-24,9465960,2022-06-24 09:34:00,Australia,52.8199,36.2152,16.6047,106.9193,0.0,212.5135,22.5595,341.9923,right_only
,,,2,,Horse Racing,GEELONG,2022-06-17,9445714,2022-06-17 04:30:00,Australia,64.3702,59.2918,5.0784,34.8181,3.6592,182.7943,26.3594,247.631,right_only
,,,8,,Horse Racing,BATHURST HARNESS,2022-06-01,9392338,2022-06-01 11:54:00,Australia,128.8506,125.9708,2.8798,29.5992,0.0,78.7483,8.5219,116.8694,right_only
,,,9,,Horse Racing,SANDOWN,2022-06-01,9391307,2022-06-01 07:30:00,Australia,701.367,693.6788,7.6882,84.6244,2.1304,194.6432,49.6857,331.0837,right_only
,,,2,,Horse Racing,REDCLIFFE HARNESS,2022-06-08,9406721,2022-06-08 08:22:00,Australia,44.913,37.5886,7.3244,1.4788,0.0,110.0268,17.0525,128.5581,right_only
,,,3,,Horse Racing,MENANGLE HARNESS,2022-06-04,9395740,2022-06-04 09:20:00,Australia,54.168,51.2022,2.9658,6.2,15.0202,118.0389,30.1285,169.3876,right_only
,,,4,,Horse Racing,ALBION PARK HARNESS,2022-06-24,9467684,2022-06-24 10:48:00,Australia,40.9965,39.811,1.1855,27.1884,4.1552,311.0439,17.0778,359.4653,right_only
,,,5,,Horse Racing,BALAKLAVA,2022-06-08,9415108,2022-06-08 06:35:00,Australia,265.2386,263.1882,2.0504,24.853,5.1177,125.782,10.5877,166.3404,right_only
,,,5,,Greyhound Racing,ADDINGTON,2022-05-31,9382513,2022-05-31 02:17:00,New Zealand,8.5554,8.2566,0.2988,14.084,25.5384,181.1916,25.0679,245.8819,right_only
,,,1,,Horse Racing,BANKSTOWN (HARNESS),2022-06-13,9431155,2022-06-13 03:43:00,Australia,21.2205,20.5457,0.6748,44.2746,3.5686,51.5629,31.0712,130.4773,right_only
,,,6,,Horse Racing,GEELONG,2022-06-05,9401699,2022-06-05 06:20:00,Australia,110.9311,76.4553,34.4758,21.5292,3.4328,249.2591,11.443,285.6641,right_only
,,,6,,Horse Racing,ECHUCA,2022-06-25,9473641,2022-06-25 06:40:00,Australia,126.1764,71.7518,54.4246,7.5556,0.0,45.1774,6.1219,58.8549,right_only
,,,4,,Horse Racing,YOUNG HARNESS,2022-05-31,9380605,2022-05-31 09:35:00,Australia,,,,0.0,0.0,0.058,0.0,0.058,right_only
,,,6,,Horse Racing,CHARLTON HARNESS,2022-06-20,9449393,2022-06-20 05:03:00,Australia,34.1187,26.9173,7.2014,3.3416,0.0,27.5078,9.1714,40.0208,right_only
,,,1,,Horse Racing,NEWCASTLE HARNESS,2022-06-20,9450290,2022-06-20 04:15:00,Australia,35.8381,34.4555,1.3826,69.5842,0.0,147.0899,104.5358,321.2099,right_only
,,,2,,Horse Racing,WARRAGUL HARNESS,2022-06-13,9426196,2022-06-13 04:28:00,Australia,53.9372,47.5881,6.3491,1.9333,21.8872,42.9934,0.2836,67.0975,right_only
,,,2,,Horse Racing,SHEPPARTON HARNESS,2022-06-16,9431366,2022-06-16 08:32:00,Australia,86.3307,68.6581,17.6726,21.942,8.5675,17.5181,8.2583,56.2859,right_only
,,,5,,Horse Racing,CASTERTON,2022-06-12,9426137,2022-06-12 04:45:00,Australia,149.8487,133.7895,16.0592,1.5525,170.838,110.2433,52.264,334.8978,right_only
,,,2,,Horse Racing,ASCOT PARK (HARNESS),2022-06-18,9440838,2022-06-18 00:55:00,New Zealand,2.3777,2.3777,0.0,135.8807,8.3981,159.5239,47.5934,351.3961,right_only
,,,6,,Horse Racing,ALBION PARK HARNESS,2022-06-09,9416772,2022-06-09 04:47:00,Australia,40.1405,39.1138,1.0267,35.1767,0.3073,101.3528,7.9539,144.7907,right_only
,,,4,,Horse Racing,MENANGLE HARNESS,2022-06-04,9395742,2022-06-04 09:55:00,Australia,109.105,106.9296,2.1754,23.0264,0.0,133.5969,33.5985,190.2218,right_only
,,,7,,Horse Racing,MOE,2022-06-05,9401778,2022-06-05 06:00:00,Australia,41.2981,28.6086,12.6895,9.7442,3.4328,322.2533,8.8482,344.2785,right_only
,,,10,,Greyhound Racing,WARRAGUL,2022-05-31,9383609,2022-05-31 12:57:00,Australia,34.3702,29.8707,4.4995,0.5625,0.0,88.78,23.8358,113.1783,right_only
,,,6,,Horse Racing,NEWCASTLE HARNESS,2022-06-06,9403182,2022-06-06 07:17:00,Australia,39.4594,36.8251,2.6343,48.7827,0.0,141.5092,105.886,296.1779,right_only
,,,5,,Horse Racing,GLOUCESTER PARK HARNESS,2022-06-03,9395576,2022-06-03 12:23:00,Australia,58.26,50.398,7.862,44.5683,0.0,200.4046,33.8218,278.7947,right_only
,,,4,,Horse Racing,MENANGLE HARNESS,2022-06-07,9403200,2022-06-07 06:12:00,Australia,69.0214,65.4973,3.5241,23.3396,0.0,79.2998,13.3767,116.0161,right_only
,,,8,,Horse Racing,GLOUCESTER PARK HARNESS,2022-06-28,9475238,2022-06-28 13:55:00,Australia,16.4095,15.8226,0.5869,15.0991,0.0,81.2653,8.8798,105.2442,right_only
,,,3,,Horse Racing,PINJARRA HARNESS,2022-06-20,9450524,2022-06-20 06:44:00,Australia,17.3317,15.8881,1.4436,19.1905,0.0,157.7648,4.2075,181.1628,right_only
,,,3,,Horse Racing,KILMORE HARNESS,2022-06-21,9449401,2022-06-21 08:59:00,Australia,27.5714,25.8903,1.6811,1.0763,4.2937,68.2533,32.7379,106.3612,right_only
,,,2,,Horse Racing,MENANGLE HARNESS,2022-06-14,9427566,2022-06-14 05:03:00,Australia,39.6981,33.3861,6.312,0.3604,0.3537,35.0725,1.8346,37.6212,right_only
,,,6,,Horse Racing,WAGGA HARNESS,2022-06-07,9406768,2022-06-07 10:41:00,Australia,39.4109,39.044,0.3669,8.9338,0.0,136.8503,22.4569,168.241,right_only
,,,5,,Horse Racing,NEWCASTLE HARNESS,2022-06-06,9403181,2022-06-06 06:37:00,Australia,42.4456,40.3615,2.0841,79.9997,0.0,82.7214,24.9223,187.6434,right_only
,,,7,,Horse Racing,CRANBOURNE HARNESS,2022-06-26,9470062,2022-06-26 11:07:00,Australia,40.7601,40.2872,0.4729,5.8206,8.5999,28.9518,26.4776,69.8499,right_only
,,,2,,Horse Racing,GLOUCESTER PARK HARNESS,2022-06-07,9403207,2022-06-07 10:51:00,Australia,40.1306,31.7475,8.3831,2.2637,1.7062,106.8428,104.0161,214.8288,right_only
,,,1,,Horse Racing,PENRITH HARNESS,2022-06-23,9463782,2022-06-23 09:22:00,Australia,46.8849,43.036,3.8489,176.7555,2.1513,238.9019,44.0488,461.8575,right_only
,,,12,,Horse Racing,MELTON HARNESS,2022-06-15,9429914,2022-06-15 13:24:00,Australia,43.9008,43.2016,0.6992,19.95,0.0,63.25,10.8756,94.0756,right_only
,,,2,,Horse Racing,ADDINGTON (HARNESS),2022-06-12,9422398,2022-06-12 01:44:00,New Zealand,8.7467,8.7129,0.0338,3.68,0.0,45.8904,30.6091,80.1795,right_only
,,,2,,Horse Racing,MELTON HARNESS,2022-06-04,9394567,2022-06-04 08:27:00,Australia,19.2016,18.8496,0.352,4.7382,0.0,119.9361,42.5415,167.2158,right_only
,,,8,,Horse Racing,NEWCASTLE HARNESS,2022-06-06,9403184,2022-06-06 08:25:00,Australia,172.2533,154.0273,18.226,80.7899,0.0,167.0134,48.1224,295.9257,right_only
,,,1,,Horse Racing,PINJARRA HARNESS,2022-06-27,9475222,2022-06-27 05:45:00,Australia,12.8464,12.8464,0.0,101.4768,0.0,116.7767,5.534,223.7875,right_only
,,,3,,Horse Racing,REDCLIFFE HARNESS,2022-06-17,9444227,2022-06-17 09:52:00,Australia,31.7423,30.8473,0.895,15.6375,0.4283,81.5788,3.4676,101.1122,right_only
,,,9,,Horse Racing,CAULFIELD,2022-06-25,9469874,2022-06-25 07:33:00,Australia,183.5091,180.6716,2.8375,35.4384,10.2482,351.5608,69.8114,467.0588,right_only
,,,11,,Greyhound Racing,TOWNSVILLE,2022-05-31,9385744,2022-05-31 13:48:00,Australia,50.1205,46.5716,3.5489,0.0,0.0,279.4018,51.7067,331.1085,right_only
,,,9,,Horse Racing,REDCLIFFE HARNESS,2022-06-15,9431355,2022-06-15 11:50:00,Australia,74.4046,60.5321,13.8725,22.8829,1.9464,82.3303,23.6414,130.801,right_only
,,,4,,Horse Racing,WAGGA HARNESS,2022-06-07,9406766,2022-06-07 09:39:00,Australia,68.2459,67.5874,0.6585,76.7875,0.0,164.5975,14.3754,255.7604,right_only
,,,6,,Horse Racing,YOUNG HARNESS,2022-06-02,9395559,2022-06-02 11:36:00,Australia,50.7713,46.8942,3.8771,17.7608,0.0,114.1679,25.0899,157.0186,right_only
,,,6,,Horse Racing,GLOBE DERBY HARNESS,2022-06-27,9474825,2022-06-27 08:14:00,Australia,33.1114,32.2953,0.8161,24.5947,0.0,94.145,11.7865,130.5262,right_only
,,,4,,Horse Racing,NORTHAM HARNESS,2022-06-11,9424177,2022-06-11 12:15:00,Australia,74.0899,49.4361,24.6538,34.5226,71.052,177.7142,15.2562,298.545,right_only
,,,4,,Horse Racing,PAKENHAM,2022-06-07,9405200,2022-06-07 05:00:00,Australia,143.2524,136.473,6.7794,32.8423,0.0,280.0094,9.6908,322.5425,right_only
,,,7,,Horse Racing,ALBION PARK HARNESS,2022-06-07,9403195,2022-06-07 07:42:00,Australia,32.2263,27.657,4.5693,14.6061,0.0,64.732,9.6898,89.0279,right_only
,,,9,,Greyhound Racing,IPSWICH,2022-05-31,9385757,2022-05-31 08:47:00,Australia,36.9526,36.216,0.7366,39.3752,0.0,263.0205,36.8831,339.2788,right_only
